1.154,-3.372,2.175
1.332,-3.316,1.874
1.489,-3.304,2.040
1.478,-3.302,1.887
1.483,-3.303,1.838
1.359,-3.387,1.856
1.419,-3.330,1.720
1.440,-3.412,1.749
1.671,-3.381,1.567
1.491,-3.429,1.500
1.495,-3.463,1.571
1.623,-3.376,1.483
1.299,-3.457,1.748
1.593,-3.400,1.803
1.369,-3.455,1.605
1.398,-3.498,1.438
1.093,-3.549,1.711
1.321,-3.433,1.517
1.110,-3.576,1.604
0.886,-3.696,1.520
0.988,-3.686,1.278
0.888,-3.721,1.340
0.961,-3.717,1.050
0.888,-3.723,1.278
0.845,-3.794,0.986
0.824,-3.784,1.026
0.813,-3.822,0.955
0.805,-3.839,0.863
0.754,-3.833,0.925
0.780,-3.866,0.755
0.911,-3.816,0.553
0.835,-3.878,0.550
0.847,-3.855,0.588
0.751,-3.884,0.477
0.637,-3.947,0.483
0.624,-3.959,0.504
0.697,-3.927,0.325
0.776,-3.912,0.313
0.850,-3.901,0.292
0.881,-3.861,0.306
0.682,-3.932,0.379
0.747,-3.913,0.388
0.827,-3.861,0.351
0.779,-3.897,0.342
0.853,-3.872,0.317
0.804,-3.887,0.335
0.787,-3.889,0.376
0.730,-3.898,0.421
0.684,-3.959,0.366
0.767,-3.904,0.425
0.805,-3.910,0.378
0.854,-3.871,0.327
0.820,-3.887,0.348
0.726,-3.912,0.374
0.778,-3.913,0.360
-,-,-
1.994,-2.966,1.931
2.031,-2.966,2.025
1.995,-2.972,2.063
2.008,-2.966,1.949
1.976,-2.959,2.035
2.043,-2.898,1.993
2.030,-2.978,2.052
1.938,-2.994,2.071
1.880,-3.007,2.161
1.786,-3.028,2.104
1.717,-3.069,2.042
1.761,-3.108,1.906
1.855,-3.074,2.004
1.661,-3.100,2.095
1.498,-3.241,1.945
1.304,-3.333,1.963
1.335,-3.344,1.856
1.169,-3.326,2.143
1.296,-3.370,1.966
1.510,-3.282,1.905
1.621,-3.308,1.590
1.239,-3.496,1.476
1.526,-3.402,1.355
1.479,-3.462,1.504
1.332,-3.471,1.642
1.362,-3.496,1.520
1.499,-3.483,1.375
1.560,-3.515,1.355
1.547,-3.496,1.337
1.507,-3.522,1.287
1.587,-3.508,1.499
1.242,-3.573,1.521
1.540,-3.510,1.189
1.035,-3.677,1.344
0.931,-3.727,1.344
1.076,-3.717,1.090
1.181,-3.709,0.841
0.994,-3.775,0.764
0.932,-3.859,0.756
0.741,-3.832,0.955
0.771,-3.880,0.931
0.819,-3.900,0.545
0.778,-3.843,0.631
0.756,-3.886,0.556
0.837,-3.917,0.268
0.922,-3.842,0.247
